1.080000000000000071e+00
4.899999999999999911e-01
1.029999999999999805e+00
1.079999999999999849e+00
1.279999999999999805e+00
6.750000000000000444e-01
7.050000000000000711e-01
9.250000000000000444e-01
4.650000000000000244e-01
1.169999999999999929e+00
1.279999999999999805e+00
6.450000000000001288e-01
