6.400000000000000133e-01
1.000000000000000000e+00
1.498999999999999888e+00
1.140000000000000124e+00
4.500000000000000111e-01
4.800000000000000933e-01
9.499999999999999556e-01
8.899999999999999023e-01
1.214999999999999858e+00
6.990000000000000657e-01
1.075000000000000178e+00
4.500000000000000111e-01
