6.600000000000000311e-01
9.200000000000000400e-01
9.699999999999999734e-01
8.100000000000000533e-01
9.499999999999999556e-01
8.900000000000000133e-01
8.249999999999999556e-01
7.199999999999999734e-01
9.050000000000000266e-01
9.899999999999999911e-01
1.090000000000000080e+00
8.100000000000000533e-01
