7.399999999999999911e-01
1.060000000000000053e+00
9.200000000000000400e-01
8.900000000000000133e-01
1.169999999999999929e+00
1.010000000000000009e+00
9.200000000000000400e-01
1.300000000000000044e+00
1.300000000000000044e+00
1.080000000000000071e+00
9.799999999999999822e-01
1.149999999999999911e+00
