8.750000000000000000e-01
1.250000000000000000e+00
1.299000000000000155e+00
9.449999999999999512e-01
4.250000000000000444e-01
5.550000000000000488e-01
9.399999999999999467e-01
1.270000000000000018e+00
6.850000000000000533e-01
1.060000000000000053e+00
8.000000000000000444e-01
4.000000000000000222e-01
