1.379999999999999893e+00
1.360000000000000098e+00
8.800000000000000044e-01
8.800000000000000044e-01
8.000000000000000444e-01
1.100000000000000089e+00
1.209999999999999964e+00
1.429999999999999938e+00
8.699999999999999956e-01
1.040000000000000036e+00
1.020000000000000018e+00
1.500000000000000000e+00
