inf inf inf inf inf inf
-8.743691444400000234e-01 -4.141759872439999823e-02 1.331495404240000013e+00 2.546408176419999725e-01 -1.506430149080000058e+00 4.601955413820000423e-03
-8.559613227839999450e-01 1.840782165529999959e-02 1.276272058490000028e+00 4.601931571960000272e-02 -1.514100074769999971e+00 3.067970275879999993e-03
-8.390874862670000267e-01 3.834962844849999775e-02 1.273204088209999973e+00 -1.994180679320000163e-02 -1.512566089629999944e+00 1.533985137939999997e-03
-8.390874862670000267e-01 3.834962844849999775e-02 1.274738073350000001e+00 -7.669925689700000417e-03 -1.512566089629999944e+00 0.000000000000000000e+00
-8.390874862670000267e-01 3.834962844849999775e-02 1.274738073350000001e+00 -6.135940551759999986e-03 -1.512566089629999944e+00 1.533985137939999997e-03
-8.390874862670000267e-01 3.681564331050000277e-02 1.276272058490000028e+00 -1.687383651730000114e-02 -1.512566089629999944e+00 1.533985137939999997e-03
-8.390874862670000267e-01 3.834962844849999775e-02 1.276272058490000028e+00 -1.687383651730000114e-02 -1.512566089629999944e+00 1.533985137939999997e-03
-8.390874862670000267e-01 3.834962844849999775e-02 1.276272058490000028e+00 -1.687383651730000114e-02 -1.512566089629999944e+00 1.533985137939999997e-03
-8.390874862670000267e-01 3.681564331050000277e-02 1.276272058490000028e+00 -1.687383651730000114e-02 -1.512566089629999944e+00 1.533985137939999997e-03
-8.375535011289999554e-01 3.681564331050000277e-02 1.276272058490000028e+00 -1.840782165529999959e-02 -1.512566089629999944e+00 1.533985137939999997e-03
-8.375535011289999554e-01 3.681564331050000277e-02 1.279340028760000081e+00 -1.994180679320000163e-02 -1.512566089629999944e+00 1.533985137939999997e-03
-8.252816200260000290e-01 3.374767303469999868e-02 1.279340028760000081e+00 -2.147579193120000007e-02 -1.512566089629999944e+00 1.533985137939999997e-03
-7.992041110990000252e-01 3.374767303469999868e-02 1.279340028760000081e+00 -2.147579193120000007e-02 -1.512566089629999944e+00 1.533985137939999997e-03
-7.608544826509999748e-01 3.374767303469999868e-02 1.279340028760000081e+00 -2.147579193120000007e-02 -1.512566089629999944e+00 1.533985137939999997e-03
-7.102332115170000293e-01 3.374767303469999868e-02 1.279340028760000081e+00 -2.147579193120000007e-02 -1.512566089629999944e+00 1.533985137939999997e-03
-6.626796722409999951e-01 3.374767303469999868e-02 1.279340028760000081e+00 -2.300977706909999865e-02 -1.512566089629999944e+00 1.533985137939999997e-03
-6.212623119350000334e-01 3.374767303469999868e-02 1.279340028760000081e+00 -2.300977706909999865e-02 -1.512566089629999944e+00 1.533985137939999997e-03
-5.614368915559999618e-01 3.374767303469999868e-02 1.280874013900000108e+00 -2.300977706909999865e-02 -1.512566089629999944e+00 1.533985137939999997e-03
-4.985437393189999788e-01 3.528165817259999726e-02 1.280874013900000108e+00 -2.300977706909999865e-02 -1.512566089629999944e+00 1.533985137939999997e-03
-4.555923938750000013e-01 3.528165817259999726e-02 1.280874013900000108e+00 -2.300977706909999865e-02 -1.512566089629999944e+00 1.533985137939999997e-03
-3.804273605349999809e-01 3.528165817259999726e-02 1.279340028760000081e+00 -2.300977706909999865e-02 -1.512566089629999944e+00 1.533985137939999997e-03
-3.252038955689999788e-01 3.374767303469999868e-02 1.280874013900000108e+00 -2.454376220700000069e-02 -1.512566089629999944e+00 1.533985137939999997e-03
-2.715146541599999797e-01 3.528165817259999726e-02 1.280874013900000108e+00 -2.454376220700000069e-02 -1.512566089629999944e+00 1.533985137939999997e-03
-2.101554870610000125e-01 3.528165817259999726e-02 1.280874013900000108e+00 -2.454376220700000069e-02 -1.512566089629999944e+00 0.000000000000000000e+00
-1.487960815430000028e-01 3.528165817259999726e-02 1.280874013900000108e+00 -2.454376220700000069e-02 -1.512566089629999944e+00 1.533985137939999997e-03
-1.012427806850000056e-01 3.681564331050000277e-02 1.280874013900000108e+00 -2.454376220700000069e-02 -1.512566089629999944e+00 1.533985137939999997e-03
-3.374767303469999868e-02 3.528165817259999726e-02 1.280874013900000108e+00 -2.454376220700000069e-02 -1.512566089629999944e+00 0.000000000000000000e+00
