8.000000000000000444e-01
1.399999999999999911e+00
1.230000000000000204e+00
9.499999999999999556e-01
4.750000000000000333e-01
5.600000000000000533e-01
9.399999999999999467e-01
1.329999999999999849e+00
5.450000000000000400e-01
1.140000000000000124e+00
8.600000000000000977e-01
4.500000000000000111e-01
