8.400000000000000799e-01
1.439999999999999947e+00
1.260000000000000231e+00
8.499999999999999778e-01
4.000000000000000222e-01
6.000000000000000888e-01
8.599999999999999867e-01
1.359999999999999876e+00
6.250000000000001110e-01
9.800000000000002043e-01
1.070000000000000284e+00
4.000000000000000222e-01
